time,Аларский_tci,Аларский_utci,Ангарский_tci,Ангарский_utci,Балаганский_tci,Балаганский_utci,Баяндаевский_tci,Баяндаевский_utci,Бодайбинский_tci,Бодайбинский_utci,Боханский_tci,Боханский_utci,Братский_tci,Братский_utci,Жигаловский_tci,Жигаловский_utci,Заларинский_tci,Заларинский_utci,Зиминский_tci,Зиминский_utci,Иркутский_tci,Иркутский_utci,Казачинско-Ленский_tci,Казачинско-Ленский_utci,Катангский_tci,Катангский_utci,Качугский_tci,Качугский_utci,Киренский_tci,Киренский_utci,Куйтунский_tci,Куйтунский_utci,Мамско-Чуйский_tci,Мамско-Чуйский_utci,Нижнеилимский_tci,Нижнеилимский_utci,Нижнеудинский_tci,Нижнеудинский_utci,Нукутский_tci,Нукутский_utci,Ольхонский_tci,Ольхонский_utci,Осинский_tci,Осинский_utci,Слюдянский_tci,Слюдянский_utci,Тайшетский_tci,Тайшетский_utci,Тулунский_tci,Тулунский_utci,Усольский_tci,Усольский_utci,Усть-Илимский_tci,Усть-Илимский_utci,Усть-Кутский_tci,Усть-Кутский_utci,Усть-Удинский_tci,Усть-Удинский_utci,Черемховский_tci,Черемховский_utci,Чунский_tci,Чунский_utci,Шелеховский_tci,Шелеховский_utci,Эхирит-Булагатский_tci,Эхирит-Булагатский_utci,Иркутск_tci,Иркутск_utci,Братск_tci,Братск_utci,Зима_tci,Зима_utci,Саянск_tci,Саянск_utci,Свирск_tci,Свирск_utci,Тулун_tci,Тулун_utci,Усть-Илимск_tci,Усть-Илимск_utci,Черемхово_tci,Черемхово_utci,Усолье-Сибирское_tci,Усолье-Сибирское_utci
2008-03-31,88.88573183417321,-8.187015,88.93882458209991,,88.37852541024868,-7.3412213,89.77029298407692,-8.34778,82.49588728349784,-15.546469,88.63819260895252,-7.8100986,88.20308373822793,-8.479864,87.7037921585083,-8.425063,87.60097709083554,-8.116656,88.98282256603243,-5.7030287,88.40012025232669,-7.7041645,85.90964326000832,-13.027852,84.67482311400974,-16.84225,88.02158472980773,-10.587787,86.8242431401315,-14.404384,88.7965144097805,-5.445036,84.22406307529268,-14.901703,88.27865628433229,-11.660133,85.28410672837069,-9.895873,88.61552897095679,-8.788354,87.90370045618576,-9.184796,88.23283593654634,-7.5822864,87.59623519108844,-6.7723813,88.04742857313926,-8.781841,88.47798591664342,-6.2694798,88.56558281550039,-6.219886,87.72424142808384,-14.245136,87.99573736644088,-12.240797,88.2769211747695,-8.58678,87.5741621951435,-7.835078,88.14868531420116,-10.615809,88.57796748399734,-7.207391,90.303275663654,-7.6286283,88.43430989980699,-6.5610366,88.08302019834518,-8.333926,89.24569311141967,,89.0817443728447,,88.67516297101973,,89.17948467731476,,87.9961701273918,-14.067562,88.80952726602554,,88.79101040363311,
2008-04-30,91.60727190256118,0.6154668,90.457214410305,,91.4582326366351,-1.411071,91.92268029281072,0.6104371,87.56389636782735,-7.2450767,91.61455350756646,0.44796467,90.93413412673132,-6.335644,91.33732510399818,1.2553566,90.58203575229643,2.842051,91.60952219635249,1.343626,90.9358769226074,-1.1456238,89.48235489068092,-2.0519297,89.80090626830271,-17.227304,91.72983658180918,0.49823937,90.22627309344638,-6.5125556,91.9630014052987,-0.7821055,87.20474366601307,-6.45699,90.64541194703844,-6.103886,88.76190154122455,-3.7706828,91.80654413878916,0.04795122,90.56116360837764,-3.2574735,91.78780526717505,1.7409295,90.80165229302186,3.1976657,89.64557573199274,-8.246553,90.89089173013512,0.94881964,91.2964938391172,3.954695,90.66278085743058,-11.857027,91.26279939000987,-5.141201,90.88822532357004,-0.46095538,91.29347432364588,3.518452,90.6769163464743,-9.604522,91.1712940411568,2.309102,91.8853252083063,1.5993366,90.90480511426924,0.6299782,90.3482653260231,-8.207658,92.09576341629028,,92.13157147169112,,91.27515133142472,,92.07466665506362,,90.9037120819092,-11.6197,91.70816120386122,,90.92186799764632,
2008-05-31,77.20329608201979,3.2535279,76.38908821821212,,80.53897071765017,2.0647829,81.43213826179502,-1.1545972,86.40264558312192,-2.1931434,78.25080928862096,1.8460901,81.13266638681485,3.4456692,83.36937272148131,-1.720045,81.09151434977848,4.8103337,78.33591176599265,4.1579947,81.47669363966695,1.0507065,82.6043560476427,-2.7222548,85.90259335382017,-1.6384916,82.82386736965181,-4.2208643,82.17200528955904,-3.4645598,77.99044480383395,3.2544153,85.30512392838796,-4.490807,81.69862469418842,0.18825269,84.27912560886571,6.5184655,77.6477938812971,2.0054092,86.14761692856295,-3.5533168,81.90121240377427,1.6618904,82.97672013191075,4.40528,79.15514059043699,6.9587507,79.98699472210625,5.9752164,79.21988213740862,5.217882,81.52852302665181,2.1930156,82.61659199535111,-2.2248116,82.13110229351082,1.1255934,80.161413009996,5.376967,78.68875501995994,6.3175077,79.12239642047882,4.6474915,80.88782636066277,1.368965,79.02295741081238,4.0526276,84.41131752729416,4.09111,78.21200164556502,,78.7670234465599,,76.41212416172027,,78.95729669332503,,81.27146431684494,2.2860477,76.48087919950486,,77.88010399341583,
2008-06-30,90.07840048789978,4.8773065,88.10671389102937,,87.00101191447331,7.8843584,83.03338279417582,12.050253,85.0914498800142,13.258124,88.5457377913594,9.115126,85.83421599414442,7.9795165,81.86825071172713,13.892723,82.12414853541055,4.0939236,86.72120735481381,4.89427,77.9183819645864,8.195505,80.82127457823073,17.052206,86.11296238082728,14.33335,81.37139103872434,13.580048,84.75128297578509,19.5306,88.33163370947042,4.906441,83.92318809098288,17.587034,87.10025038745665,11.961156,76.5956038197662,8.126911,90.0023253405094,6.681757,71.04893525519155,8.916584,86.09726116153928,11.515598,72.40957421440343,8.135757,87.10399581113165,14.50051,83.17619888096145,7.1098943,84.1766845693955,6.848961,86.05122904449038,10.946551,86.4059837519681,16.833132,85.87270349930743,12.360753,82.75120886191077,5.5108094,88.05422152905237,13.228649,82.692964366436,7.1206846,82.83165963927905,11.05225,82.87929195165634,7.800035,80.1625893521309,8.046871,89.5088416147232,,89.17260431289672,,90.00148011922838,,88.28077837705611,,84.92224988460539,10.648063,90.38863237142564,,88.75089957237243,
2008-07-31,85.72132477601369,21.038939,84.06514975309372,,83.43011293557973,20.631754,83.14926479680197,20.62919,76.50654237975849,18.89932,84.50175760865211,21.965765,80.70538915901987,18.873466,80.7448615642309,20.050343,79.76827513702709,18.275858,84.44368697464466,19.799007,81.25406315335522,18.975769,78.24460403471798,18.671759,78.30532048258063,17.194822,80.24364101270267,19.62247,80.92578278102606,18.277956,84.60686828538776,19.781544,76.97553954304968,19.30195,80.21359301508795,19.330742,73.99270064472087,15.789231,87.35646949589253,21.713974,77.39279152590217,14.871873,83.35950886699888,21.893354,75.67512013710463,18.860867,82.38700114880838,18.579636,80.14676321250019,18.51332,81.77477509443574,21.198,79.76009393922487,18.23098,82.09605941825443,18.978424,81.60679155018865,20.604445,79.19847453951836,18.703814,82.74106190117578,18.366234,80.35116097187995,21.459042,83.12269094328083,21.234627,82.57719581842422,21.10723,80.80034458398818,18.58967,86.77742269277573,,86.27764964818954,,85.58328975439072,,83.53226637601851,,81.22154106378555,18.34854,87.3811778640747,,84.54889600515365,
2008-08-31,80.80165018439293,18.397554,77.1962416768074,,75.73685955304366,18.343678,75.90201187474386,17.139269,65.3698266520017,12.127028,79.1572967287898,18.706757,74.35176509703909,16.521347,71.41872257518767,16.525084,72.86748988111813,16.439646,76.70831022523343,17.747602,76.114662430463,16.064247,69.93495094045416,14.921355,68.92185999061637,13.2261715,72.56622382337706,15.975879,70.76114263774078,14.601753,76.4852753292024,17.684149,64.04630025565056,13.195263,73.30478994168176,15.632282,66.65819906781826,15.005443,80.97131927967072,19.57368,77.29392627452359,15.478532,75.69277371512518,19.218134,68.28348663467627,15.983915,72.83482531780199,16.54362,72.08840823653972,16.60083,73.72176789082013,16.17203,70.94637842648558,16.380482,71.79201884213789,15.287245,72.72126108235243,17.58246,74.01705943605172,16.311396,73.78710921166436,16.840097,70.85641818165779,16.271156,76.66291844884555,17.325857,74.45822281718254,17.024656,76.0135434949398,16.84241,78.96925703763962,,78.45935574293135,,82.88268977880477,,75.52135991096496,,71.80917116999626,16.789019,81.15240483045578,,78.45409130334855,
2008-09-30,69.31211804906526,5.876856,69.85795640468596,,72.73859125027289,6.0197697,75.49213857548577,6.7079835,81.7079199013525,3.2362413,71.25634431809186,6.424475,73.21250300961657,5.4322495,77.69381551709176,4.62314,72.11963413699468,6.4360437,70.65671181455252,6.3146477,68.15735249360401,8.014433,77.37105326680395,4.5544977,80.3912561146723,2.8842514,77.78797687602041,4.1636496,78.20832010195633,6.0592833,72.7040325140953,5.565992,79.75151326837992,6.069347,75.16420452939138,5.456316,77.21898137069172,6.0129623,68.99768883943557,6.3388796,70.99803123950959,7.2075443,72.44836045159232,6.657293,67.8210583780362,7.923322,72.39003771112812,7.4674563,72.90717862988963,6.5981927,71.16244413100756,7.8668127,75.30130700834593,4.835911,77.1533526689918,5.1121726,74.72149681543817,5.4427066,72.02151601304179,6.6111856,73.26056950024194,5.572776,69.10623808288575,8.293165,73.97427789648373,7.202604,66.91635405063629,8.698632,71.75130126953125,4.973532,69.91540653705597,,70.13611345767976,,70.13718574285507,,72.97155441522598,,74.73029322147369,5.1143584,69.05151143074035,,69.80098309516906,
2008-10-31,84.45560925602912,-0.04287486,84.04486697912216,,84.00355676962779,0.74549305,87.05079038824354,-3.089325,82.26893352429414,-3.694933,84.43218781352043,-1.2605867,83.08560605968746,-0.04902841,84.3153604388237,-1.436427,83.98952804946899,-1.5138847,84.47647387981415,-0.31118813,82.85911932433092,-0.5646177,82.47318780979552,-2.349598,82.64003709626525,-3.0533092,85.8844517660141,-2.9575171,81.12362339683781,-1.3034546,84.56071209311484,-0.23949063,80.15758932676768,-1.1069973,82.33854180987676,-0.1999345,82.96176208425844,-3.2143939,84.35460398793221,1.0718021,83.31527211153146,0.01692582,84.47572290420531,-0.35437194,80.75135244534566,1.3638561,82.53221960940668,-0.20252778,84.52463757558301,-1.1575803,83.50038382456853,0.5633285,82.08272416374419,-0.4424017,82.40723316849014,-0.18042415,83.06878828004913,0.10599611,83.93496600005936,-1.621286,82.94464335172893,-0.25397986,83.46311428785324,1.4109895,86.51749948958555,-2.8419855,83.73958778381348,2.1504161,80.85825156211853,0.75845593,84.44228338003158,,84.38463451862334,,84.36369186639786,,84.62953600883483,,81.87704890966415,-0.3261172,84.55201333761215,,84.06302371025085,
2008-11-30,80.14563179016113,-25.599966,83.18719765901565,,80.03642384694172,-24.556385,77.8940372811045,-28.084673,57.01240653726561,-28.83694,81.5647301107645,-21.660616,79.7174037878854,-25.694523,72.33980031380653,-26.210564,76.57169143613179,-24.208452,79.66764961734414,-25.06951,83.78810353349756,-23.514677,67.52136388890155,-29.34646,61.106165353526805,-33.4807,75.17846567818097,-26.876255,69.80579056579376,-25.583412,79.92847362716991,-26.598764,61.75488176166444,-28.625368,75.6014416563246,-27.520256,77.99006248510308,-20.213655,81.61738279640673,-24.277985,81.64218962792194,-30.25916,78.73204036606681,-25.423548,82.99262103355846,-18.424063,81.28695281797839,-24.024984,81.4288256732623,-24.020475,83.25914150494796,-17.951166,75.0746112844944,-29.669592,72.06497704143878,-26.005241,75.35456404515675,-27.47431,80.98507224259168,-21.397633,80.092124549018,-28.4611,83.85115908575058,-18.353052,81.16304780026277,-22.637756,83.76358856201172,-20.448765,80.69404624700546,-27.779297,79.4464156961441,,79.94151804208755,,81.65399384260176,,82.2221836733818,,75.75379777908324,-30.219309,80.69980186939239,,82.50395744085311,
2008-12-31,72.72469163656235,-32.896946,76.7344618463516,,74.75775432274892,-32.357914,76.70088285786764,-28.503063,55.22929784150987,-29.296515,74.14846085965632,-31.336714,75.48525283101317,-36.45497,70.87995564260483,-30.596148,73.75620952701567,-28.057957,74.61864348113536,-30.524773,78.66856234100129,-28.220692,70.03335187679761,-29.561552,57.94388489618041,-42.389843,73.2970685482025,-29.30363,66.65823836491485,-33.355614,75.64600358366965,-32.223522,61.79487641645613,-29.969868,70.67462169451184,-35.59323,74.24890374339051,-31.937716,72.81293346762658,-33.435883,78.96973674868092,-29.26129,73.29855878194172,-30.36163,80.10580965977448,-24.49393,76.65092182301706,-38.391426,77.94037314848467,-29.92394,78.21352355993712,-24.93097,68.2116034971608,-39.049046,68.79360546833202,-34.32464,72.09670206537052,-32.02437,76.18019897989605,-25.167725,73.80916284636844,-38.84682,80.20290713882444,-26.46667,77.88083383301893,-29.128082,79.2305374789238,-26.93825,76.68661005020141,-36.960033,73.69934255361557,,73.59215471506118,,72.70104020833969,,76.66189539670943,,67.22221634149551,-38.88889,72.33783220052719,,74.70920443296431,
2009-01-31,74.50022571921349,-23.844772,75.30477311849594,,73.99456781790805,-21.329576,72.42133660350525,-22.24811,55.88977336506392,-27.012302,75.44507376968859,-22.87952,74.47581975113262,-22.809973,66.70442148227691,-21.748817,73.93302931165697,-21.962406,75.01260405167936,-22.106749,78.51222602570498,-23.650223,65.01456748070656,-26.009157,62.53309195420513,-24.209667,69.48139894376483,-23.285109,63.39987719366484,-23.908,75.21228834092616,-22.71216,58.7065962291218,-24.110886,69.43254204034807,-21.96866,73.98564125918915,-24.721436,73.65937377035617,-22.72231,77.8947091439276,-23.93692,73.79642525990803,-19.671194,81.97717619272377,-18.9138,77.57892612330376,-25.146893,75.65301678484136,-22.142138,76.76191414906428,-19.861126,69.47332915131251,-24.945093,66.20735420998233,-23.40469,70.91237684133101,-20.930851,76.17284969443858,-20.259615,75.7205730458668,-25.216177,76.9968741054535,-20.855719,74.8881937630971,-22.3444,76.97396168470382,-21.365805,73.37063149690628,-21.954475,74.77549839258194,,74.79314496040344,,74.36153212547302,,74.81933533668517,,70.32481331586837,-25.170387,74.37229706048966,,75.6821526312828,
2009-02-28,77.62701758027076,-33.669575,80.06988830327987,,76.63351623425116,-33.035652,78.45282782827104,-35.77152,59.28665363929394,-33.015877,78.54942966818808,-33.939358,74.07925306351152,-37.443962,73.1212558880806,-32.86951,76.68550254011154,-33.283073,77.72611319288613,-33.76527,81.60953644929107,-30.7997,70.19570487942013,-34.84663,56.93271838316852,-37.132206,75.51001538140434,-33.41861,65.91209801310691,-34.385693,77.41069530308246,-35.290493,62.43122678908848,-33.27179,69.44091157245636,-38.58211,75.3211290044231,-33.9389,77.1423757225275,-31.528164,80.31784962300098,-32.84309,77.36795985857646,-32.109413,83.65369872845136,-27.72812,75.64157784808066,-36.082077,78.09194233265787,-34.586807,80.79416300663581,-30.653261,66.7291828039487,-37.959183,68.6360717656583,-37.067413,74.31075356551577,-34.802517,78.87676984590033,-31.547112,73.07784568116779,-36.79011,80.524831012249,-30.189493,79.41342093785603,-33.431355,81.07671189785003,-30.026337,72.47063076257704,-38.12151,77.64269056081771,,77.65518820285797,,77.31245005607605,,78.10399248123169,,66.62570850610733,-38.238636,77.34779646396636,,79.40862682819366,
2009-03-31,83.17376104831695,-11.044124,83.9343056845665,,82.46862815270056,-17.142378,81.58653206109999,-14.941483,63.53009262278162,-27.00881,82.38157587379217,-9.340477,81.6317427575743,-24.844786,78.12663751063346,-19.623854,82.46236148262022,-8.900954,84.80835994094609,-12.108051,83.71223088758961,-7.6548133,72.86210369041989,-25.952429,63.66990975666698,-31.847225,78.14030971952847,-19.719028,71.0765032593335,-28.949205,84.12814814925196,-16.566317,66.81718281555175,-27.385113,77.47522626161576,-27.181013,80.08398872034888,-13.9775715,82.35081602633001,-12.760088,80.31573210333332,-16.052492,81.52009524186451,-12.083073,83.3786832327109,-5.3306026,84.45424204972481,-24.511719,84.10262225324456,-13.795866,83.88801351290482,-5.3003016,75.63355526224771,-27.834446,75.12343641816832,-26.890234,80.20947437772945,-19.765944,82.5763751189605,-8.480137,82.6508484774544,-27.341156,83.0978902516365,-4.6369925,82.39909710725149,-10.807807,84.50219055891037,-4.1906323,80.2177109527588,-26.895538,84.5314658331871,,84.08453315019607,,82.27260621786117,,85.00311357736587,,76.24703858613967,-27.550133,82.16016087055205,,83.21591950893401,
2009-04-30,88.74334766507148,1.6768216,87.66012648105621,,90.42111104378333,1.6123282,90.31928697075162,1.2495453,90.4797853879168,-10.0484495,88.84962213486433,1.952063,90.89848819011218,0.60369706,91.7270114861965,1.3117741,89.64857298898697,2.9141946,89.04770750641822,2.1750345,89.42622713036006,0.40104753,90.58218561008378,-3.106656,92.08581596838285,-4.4403186,91.00097185478892,0.09524481,91.307285091565,-6.6461873,89.56407912552355,1.3078371,89.73700323783783,-8.088894,91.67912675094604,0.08744305,90.12743748113508,2.2776897,88.79168313562869,2.1365852,89.92032608805282,-1.139504,90.26654129955504,3.1369865,90.5947006548368,1.7522343,89.65433364648972,3.4669557,89.47389341166524,2.4683914,88.97518253546494,3.2268026,91.71169044192634,0.16503967,91.80703448984356,-2.5875535,91.27561957602596,1.2371665,89.92555188904636,2.4720042,90.41194477580842,2.846932,88.57931635904313,1.8266737,88.84146112064519,2.0825298,88.48930248737334,1.3302981,91.21579526662826,-0.43233618,88.74005237340926,,88.9227163863182,,88.56189584493636,,89.21899977445602,,91.81327002048492,0.3478826,88.81183672666549,,88.15260245084762,
2009-05-31,73.28607457876204,-1.6653272,71.35773492097854,,76.76323578724497,-1.3998979,76.89792137588772,-6.0937877,81.68667037253749,2.731086,73.69821813434362,-3.057318,77.78137406247002,-0.3595809,79.78271981658935,-2.9813526,74.98698755041757,-0.11034454,73.21150671944022,0.41654825,77.04184471660189,-5.5678415,78.97127971342633,-1.9807321,85.23305197826151,3.333816,78.56695874391283,-5.4451594,81.09248330983044,2.813632,74.93575582911569,0.18701823,80.98515090960548,2.9829848,79.63980974732505,0.18746889,79.05307510103499,-1.9246771,74.0082635140419,-1.9539902,81.74589478369913,-8.0034895,76.60466327587764,-2.5959961,78.36203877302314,-3.0777113,74.6972753416723,0.46093407,75.02442959445897,1.1631186,73.37758092568471,-1.620936,80.65257649779319,1.3918103,80.10320665512555,-0.25366774,77.93611444478132,-1.6109455,74.24269437634426,-0.6536194,76.66761147188762,-0.22556394,73.1399616241455,-3.1021733,76.06503704110781,-5.260077,75.45657410860062,-3.0349796,80.26801254749297,0.82259876,73.94105364322662,,74.28618808984756,,72.28920804738999,,74.71139860630035,,80.57223499536514,1.768823,72.85931513547898,,72.07442739248276,
2009-06-30,81.81729291796682,4.6607637,83.32158025503158,,76.20824512793466,3.783403,77.47311694724219,6.143662,77.86618508721219,20.461157,80.69693737626075,2.6084,75.44568270994472,6.6682677,74.8878720606327,7.5876336,73.31605807193118,7.2214,77.1072898633778,6.969827,73.67010531081092,1.553905,77.64385052999894,15.649666,84.8149492049217,18.924973,76.23482069264139,9.210876,82.82487410335895,19.643196,78.23534517854452,6.4161224,80.33456752602257,21.316715,79.83711196311314,6.1736937,66.07609566495886,9.201065,80.9431000506878,3.5477018,67.54805431463502,5.0732045,76.90361432313918,3.2057672,68.06774593985998,5.164382,75.4465669729825,12.64143,73.34599963310993,9.73015,77.73095738502647,5.7591114,80.0907265305254,6.6317806,80.63866458401266,11.152112,75.91890210682033,5.251038,74.94781610903533,6.7825284,78.58524608422839,11.333938,76.4017915110588,4.564699,78.20874678750833,2.8711176,77.37441070795059,4.0692124,70.56409585237502,6.264116,79.10585224390029,,78.78473664999008,,83.39302540540695,,76.9654195523262,,81.57408461093901,5.434851,82.76056274414061,,83.55276101589202,
2009-07-31,87.30012337724366,18.39428,87.64591561079024,,83.58514687648186,18.23882,85.75027275902883,17.417677,80.00176535619742,18.943947,87.52591888844965,18.024538,85.60378671836541,19.779108,82.65931117072107,17.679073,79.4298391998609,17.520582,82.83111782953142,19.013489,84.33435488661132,17.118492,84.53070089414523,17.81699,86.73025110692195,21.1614,84.37618852802683,17.071924,85.47015355368643,21.42074,84.52882930050292,18.806816,79.98640892872356,19.491478,85.1655068327586,20.827198,75.24031311763184,18.07494,87.57420919537545,18.585815,81.41820155766875,15.68298,84.81756020439994,18.157059,77.21221085530061,16.696987,87.89055126217102,22.428997,81.42042334278423,19.273373,83.52970718255409,18.189472,86.56387373510996,22.600433,84.55106563341471,20.373695,83.30934288005437,18.139746,80.52943354041679,17.047365,88.48974591440623,22.006836,82.74061390924453,18.297686,85.81230200787384,17.58477,85.75492641210558,18.270365,84.83130523443222,21.442495,83.78143879652023,,85.29271161556244,,88.44353012084962,,84.72107064008713,,86.65004625797272,23.32067,88.23279149770735,,88.18638647794724,
2009-08-31,81.0895580291748,13.663288,80.82401254653931,,76.42565045155011,12.264975,76.76301309176853,9.382398,69.12612406571877,8.068707,81.74741565227507,13.737781,74.98087581605104,12.634306,73.01754526455402,8.316656,72.27566192960738,12.051145,75.89958535283803,13.6148815,78.54536463936167,12.964758,72.62466479272037,4.5853767,77.14189772439981,12.693367,73.57144791419164,7.0577583,73.25102384831303,7.8382354,76.12496740673978,13.242358,69.45080316683223,6.5238857,75.48516804623604,11.428807,63.91056821558092,8.723784,82.56341666400432,13.259177,76.99005379915239,8.133966,77.54944523811339,12.750142,68.6904836666584,11.095647,75.96447497569747,13.88877,70.27142567623746,12.675902,75.34284270937627,12.013491,77.72695684497887,13.161824,74.79732912419755,8.607874,74.3766102714198,11.166149,72.79551937305408,11.183154,77.26324601682406,14.0905485,74.63712294650078,12.113325,78.26945326526959,12.280617,79.35209097623824,13.175354,77.73696375250816,12.433906,77.58886561393737,,77.6887138414383,,83.83649077177047,,75.01366526961327,,79.92416252374649,13.168167,82.73885308027266,,81.68766425848007,
2009-09-30,74.40185731410979,4.407137,73.98866566896439,,74.73362279965328,4.479713,79.37330818891525,4.2563796,77.90828864518936,-2.1645536,75.00062556773425,6.21722,74.39005381324075,2.1105514,79.2020789923191,4.3423533,76.75565694379806,4.666804,75.09006250798701,3.9770482,72.39315022327283,5.120873,77.5837362151951,2.0038078,77.37228765487669,1.1391567,80.62943713545799,3.9348392,75.31736642975672,1.3394669,74.92321655303239,3.9539137,76.13204757824397,0.12717396,75.53266206116146,2.7722976,79.04576734849384,3.9088523,73.36916664600372,5.059776,72.48115709124188,2.1319737,76.29947862068812,5.4855723,72.47022826231442,7.3676596,74.16056452474287,2.3989687,76.53838642300981,4.2681756,75.13652404675118,6.742651,75.38325188109609,3.3664138,77.4213857423229,3.1225863,75.4633269835005,3.9782276,76.2256058639029,5.842165,74.62299254826135,0.76988935,73.49895828866957,7.788511,77.90939833124479,4.8359933,70.81522548437117,8.672185,72.1941329407692,1.8390808,74.50539967298508,,74.68065503835678,,74.09919674873352,,75.20619717359541,,74.80532351255415,4.2117057,74.64052839756012,,73.98994162082671,
2009-10-31,85.8736334681511,-6.43432,85.7325673341751,,85.37052498780763,-6.628212,87.37824056489127,-4.422311,84.57628466627722,-10.062436,86.04703208506108,-3.501542,84.77433094303328,-8.790396,86.19302975916861,-4.82509,84.58671979300182,-7.117209,85.16861131638288,-7.1855283,85.04899327693163,-2.2253118,85.15810755661555,-6.172751,85.77019750558513,-9.051799,87.13168798640797,-6.033865,85.79764734470955,-7.4579725,85.33696779360373,-8.314641,85.64527306509017,-8.616512,85.61527422746023,-8.435883,82.65526764371566,-10.729446,85.7688524276018,-5.3817596,85.76664498047394,-3.6978178,85.94800752003988,-3.7257566,82.77188624326999,-1.9599216,83.87223483574004,-6.8120475,84.07224081935304,-7.499893,84.84408867817658,-3.8422453,85.42652225971221,-9.962186,85.85830768920758,-7.2613955,85.60270041348981,-6.2176323,84.86446091765941,-6.022907,85.3610724352655,-8.631702,84.9381871652603,-2.8797667,87.34274509350458,-3.587,85.27460403442383,-2.1573932,84.97303011417388,-9.255192,85.59701188802717,,85.61781524419783,,85.90528968572616,,85.02069790363312,,85.45122871398925,-9.848851,86.00989898443223,,85.76178077459336,
2009-11-30,71.33428956031798,-22.39734,71.55149215459824,,68.94264361033072,-22.66728,68.63278803995676,-25.673223,49.776148221184464,-25.142485,70.66052533566952,-22.927021,63.68735934604299,-24.016956,62.024587982749935,-24.665493,68.38787127733231,-22.15037,71.35316924646496,-19.534733,76.24685317684101,-23.230494,55.05637046773711,-26.030643,50.18653486679678,-30.659985,65.93134135208813,-24.829123,50.81030903811766,-29.650085,68.96365331500769,-21.340899,48.06733130890982,-26.755442,56.77180195146136,-26.898335,65.47157110480325,-24.088614,72.22528310596942,-22.03805,77.03558819626316,-28.072454,70.432345878813,-22.256956,77.5907393523363,-18.269697,64.56893357499952,-23.133139,69.53025442658048,-20.945415,72.33612688578091,-19.538841,54.22772627197371,-28.484531,54.19906071365615,-27.682333,63.708833724236,-24.722733,70.45849395233651,-21.754305,61.79152865621778,-25.289433,73.42508054447173,-19.361486,70.20723168512185,-23.78353,74.19393206357955,-18.713911,63.238948802948,-21.843012,72.75686535596847,,72.28745640516281,,70.8036157131195,,68.57745501995086,,54.35435659885406,-29.479996,70.918600461483,,70.34493459701538,
2009-12-31,67.34771490693092,-31.213827,70.03170089483261,,66.6945205272161,-32.138145,64.86674097606114,-35.812298,49.28053160217301,-35.829914,68.85484567284584,-30.492506,65.42909467307004,-34.868366,57.85712836308478,-37.01265,67.32624156618117,-31.093536,68.05720938503741,-30.719446,75.14754523294944,-27.279419,56.21591884925768,-39.040943,49.53738005847148,-44.669228,61.59044606522152,-36.29188,50.00709278817489,-43.079525,68.40567780345678,-32.103924,48.67834236996514,-38.421333,58.12088481839496,-40.582096,69.57987526237963,-31.730835,66.87233200132846,-30.13285,76.31459551999063,-31.850128,66.71799652894337,-31.05798,78.89661419208232,-22.150066,68.71217971217249,-32.508305,69.97510143410075,-31.488384,71.83136360663632,-24.73112,56.18569128584863,-40.339535,54.39354181810662,-41.557358,62.44246937245739,-36.0086,69.77996708527856,-28.82538,65.66751639025553,-33.776337,72.90826917791367,-23.051308,69.11115452090898,-31.91809,71.6124821281433,-24.667358,63.74849440574645,-35.90033,67.77165026426314,,67.76765702009202,,67.64574402570724,,68.47575309038162,,57.12024764776229,-39.9123,67.1326535987854,,69.6445341014862,
2010-01-31,63.06232387423515,-29.424393,65.22279569625853,,63.01614735750051,-27.610931,65.0337607898031,-26.183737,51.69707687858878,-34.36564,64.85981985419987,-27.814718,61.05450500234381,-26.410467,58.220220503759386,-28.188831,62.55729096984864,-27.275034,63.61550637274982,-27.539701,68.93224239879183,-29.234095,56.8341524533792,-31.017658,50.79977134726145,-32.624233,62.38170775495258,-28.222704,51.58892177167339,-32.69973,63.80373029142617,-27.79702,50.94981495346341,-36.30849,55.71928636884689,-29.087608,60.54067886976259,-23.804167,63.55296799898147,-28.740967,68.96734585249062,-28.899853,63.869139013290415,-25.588005,70.84091673300814,-24.299763,61.877937923939,-21.756191,63.39662989854811,-25.150799,64.94819109164752,-24.171633,54.4653203646342,-28.854603,53.888387196064,-29.038685,60.19604689656472,-27.09767,63.63194080860717,-25.226612,60.32875279642288,-23.691998,66.17225573492048,-25.84433,66.4433660141627,-26.21903,67.09173086404799,-26.485489,59.671983537673945,-27.522406,63.76537966966629,,63.89035568237304,,63.1829359793663,,63.173114044666285,,54.76545409202575,-30.451338,62.84666184902191,,64.93749984502792,
