time,Аларский,Ангарский,Балаганский,Баяндаевский,Бодайбинский,Боханский,Братский,Жигаловский,Заларинский,Зиминский,Иркутский,Казачинско-Ленский,Катангский,Качугский,Киренский,Куйтунский,Мамско-Чуйский,Нижнеилимский,Нижнеудинский,Нукутский,Ольхонский,Осинский,Слюдянский,Тайшетский,Тулунский,Усольский,Усть-Илимский,Усть-Кутский,Усть-Удинский,Черемховский,Чунский,Шелеховский,Эхирит-Булагатский,Иркутск,Братск,Зима,Саянск,Свирск,Тулун,Усть-Илимск,Черемхово,Усолье-Сибирское
2009-03-31,83.17376104831695,83.9343056845665,82.46862815270056,81.58653206109999,63.53009262278162,82.38157587379217,81.6317427575743,78.12663751063346,82.46236148262022,84.80835994094609,83.71223088758961,72.86210369041989,63.66990975666698,78.14030971952847,71.0765032593335,84.12814814925196,66.81718281555175,77.47522626161576,80.08398872034888,82.35081602633001,80.31573210333332,81.52009524186451,83.3786832327109,84.45424204972481,84.10262225324456,83.88801351290482,75.63355526224771,75.12343641816832,80.20947437772945,82.5763751189605,82.6508484774544,83.0978902516365,82.39909710725149,84.50219055891037,80.2177109527588,84.5314658331871,84.08453315019607,82.27260621786117,85.00311357736587,76.24703858613967,82.16016087055205,83.21591950893401
2009-04-30,88.74334766507148,87.66012648105621,90.42111104378333,90.31928697075162,90.47978538791679,88.84962213486433,90.89848819011218,91.7270114861965,89.64857298898697,89.04770750641822,89.42622713036006,90.58218561008378,92.08581596838285,91.00097185478892,91.307285091565,89.56407912552355,89.73700323783783,91.67912675094603,90.12743748113509,88.79168313562869,89.92032608805282,90.26654129955503,90.59470065483679,89.65433364648972,89.47389341166524,88.97518253546494,91.71169044192634,91.80703448984357,91.27561957602597,89.92555188904636,90.41194477580842,88.57931635904313,88.84146112064519,88.48930248737334,91.21579526662826,88.74005237340926,88.9227163863182,88.56189584493636,89.21899977445602,91.81327002048491,88.81183672666549,88.15260245084762
2009-05-31,73.28607457876204,71.35773492097854,76.76323578724497,76.89792137588772,81.68667037253749,73.69821813434362,77.78137406247002,79.78271981658935,74.98698755041757,73.21150671944022,77.04184471660189,78.97127971342633,85.23305197826151,78.56695874391283,81.09248330983044,74.93575582911569,80.98515090960548,79.63980974732505,79.05307510103499,74.0082635140419,81.74589478369913,76.60466327587764,78.36203877302314,74.6972753416723,75.02442959445897,73.37758092568471,80.65257649779319,80.10320665512555,77.93611444478132,74.24269437634426,76.66761147188762,73.1399616241455,76.06503704110781,75.45657410860062,80.26801254749297,73.94105364322662,74.28618808984756,72.28920804738999,74.71139860630035,80.57223499536514,72.85931513547898,72.07442739248276
2009-06-30,81.81729291796682,83.32158025503158,76.20824512793466,77.47311694724219,77.86618508721219,80.69693737626075,75.44568270994472,74.8878720606327,73.31605807193118,77.1072898633778,73.67010531081092,77.64385052999894,84.8149492049217,76.23482069264139,82.82487410335895,78.23534517854452,80.33456752602257,79.83711196311314,66.07609566495886,80.9431000506878,67.54805431463502,76.90361432313918,68.06774593985998,75.4465669729825,73.34599963310993,77.73095738502647,80.0907265305254,80.63866458401266,75.91890210682033,74.94781610903533,78.58524608422839,76.4017915110588,78.20874678750833,77.37441070795059,70.56409585237502,79.10585224390029,78.78473664999008,83.39302540540695,76.9654195523262,81.57408461093901,82.76056274414061,83.55276101589202
2009-07-31,87.30012337724366,87.64591561079024,83.58514687648186,85.75027275902883,80.00176535619742,87.52591888844965,85.60378671836541,82.65931117072107,79.4298391998609,82.83111782953142,84.33435488661132,84.53070089414523,86.73025110692195,84.37618852802683,85.47015355368643,84.52882930050292,79.98640892872356,85.1655068327586,75.24031311763184,87.57420919537545,81.41820155766875,84.81756020439994,77.21221085530061,87.89055126217102,81.42042334278423,83.52970718255409,86.56387373510996,84.55106563341471,83.30934288005437,80.52943354041679,88.48974591440623,82.74061390924453,85.81230200787384,85.75492641210558,84.83130523443222,83.78143879652023,85.29271161556244,88.44353012084962,84.72107064008713,86.65004625797272,88.23279149770735,88.18638647794724
2009-08-31,81.0895580291748,80.82401254653931,76.42565045155011,76.76301309176853,69.12612406571877,81.74741565227507,74.98087581605104,73.01754526455402,72.27566192960738,75.89958535283803,78.54536463936167,72.62466479272037,77.14189772439981,73.57144791419164,73.25102384831303,76.12496740673978,69.45080316683223,75.48516804623604,63.910568215580916,82.56341666400432,76.99005379915239,77.54944523811339,68.6904836666584,75.96447497569747,70.27142567623746,75.34284270937627,77.72695684497887,74.79732912419755,74.3766102714198,72.79551937305408,77.26324601682406,74.63712294650078,78.26945326526959,79.35209097623824,77.73696375250816,77.58886561393737,77.6887138414383,83.83649077177047,75.01366526961327,79.92416252374649,82.73885308027266,81.68766425848007
2009-09-30,74.40185731410979,73.98866566896439,74.73362279965328,79.37330818891525,77.90828864518936,75.00062556773425,74.39005381324075,79.2020789923191,76.75565694379806,75.09006250798701,72.39315022327283,77.5837362151951,77.37228765487669,80.62943713545799,75.31736642975672,74.92321655303239,76.13204757824397,75.53266206116146,79.04576734849384,73.36916664600372,72.48115709124188,76.29947862068812,72.47022826231442,74.16056452474287,76.53838642300981,75.13652404675118,75.38325188109609,77.4213857423229,75.4633269835005,76.2256058639029,74.62299254826135,73.49895828866957,77.90939833124479,70.81522548437117,72.1941329407692,74.50539967298508,74.68065503835678,74.09919674873352,75.20619717359541,74.80532351255415,74.64052839756012,73.98994162082671
2009-10-31,85.8736334681511,85.7325673341751,85.37052498780763,87.37824056489127,84.57628466627722,86.04703208506108,84.77433094303328,86.19302975916861,84.58671979300182,85.16861131638288,85.04899327693163,85.15810755661555,85.77019750558513,87.13168798640797,85.79764734470955,85.33696779360373,85.64527306509017,85.61527422746023,82.65526764371566,85.7688524276018,85.76664498047394,85.94800752003988,82.77188624326999,83.87223483574004,84.07224081935304,84.84408867817658,85.42652225971221,85.85830768920758,85.60270041348981,84.86446091765941,85.3610724352655,84.9381871652603,87.34274509350458,85.27460403442383,84.97303011417388,85.59701188802717,85.61781524419783,85.90528968572616,85.02069790363312,85.45122871398925,86.00989898443223,85.76178077459336
2009-11-30,71.33428956031798,71.55149215459824,68.94264361033072,68.63278803995676,49.776148221184464,70.66052533566952,63.68735934604299,62.024587982749935,68.38787127733231,71.35316924646496,76.24685317684101,55.05637046773711,50.18653486679678,65.93134135208813,50.81030903811766,68.96365331500769,48.06733130890982,56.77180195146136,65.47157110480325,72.22528310596942,77.03558819626316,70.432345878813,77.5907393523363,64.56893357499952,69.53025442658048,72.33612688578091,54.22772627197371,54.199060713656145,63.708833724235994,70.45849395233651,61.79152865621778,73.42508054447173,70.20723168512185,74.19393206357955,63.238948802948,72.75686535596847,72.28745640516281,70.8036157131195,68.57745501995086,54.35435659885406,70.918600461483,70.34493459701538
2009-12-31,67.34771490693092,70.03170089483261,66.6945205272161,64.86674097606114,49.28053160217301,68.85484567284584,65.42909467307004,57.85712836308478,67.32624156618117,68.05720938503741,75.14754523294944,56.215918849257676,49.53738005847148,61.59044606522152,50.00709278817489,68.40567780345678,48.678342369965144,58.12088481839496,69.57987526237963,66.87233200132846,76.31459551999063,66.71799652894337,78.89661419208232,68.71217971217249,69.97510143410075,71.83136360663632,56.18569128584863,54.39354181810662,62.44246937245739,69.77996708527856,65.66751639025553,72.90826917791367,69.11115452090898,71.6124821281433,63.74849440574645,67.77165026426314,67.76765702009202,67.64574402570724,68.47575309038162,57.12024764776229,67.1326535987854,69.6445341014862
2010-01-31,63.06232387423515,65.22279569625853,63.01614735750051,65.0337607898031,51.69707687858878,64.85981985419987,61.05450500234381,58.220220503759386,62.55729096984864,63.61550637274982,68.93224239879183,56.834152453379204,50.79977134726145,62.38170775495258,51.58892177167339,63.80373029142617,50.94981495346341,55.71928636884689,60.54067886976259,63.55296799898147,68.96734585249062,63.869139013290415,70.84091673300814,61.877937923939,63.39662989854811,64.94819109164752,54.4653203646342,53.888387196063995,60.19604689656472,63.63194080860717,60.328752796422876,66.17225573492048,66.4433660141627,67.09173086404799,59.671983537673945,63.76537966966629,63.89035568237304,63.1829359793663,63.173114044666285,54.76545409202575,62.846661849021906,64.93749984502792
2010-02-28,67.62377388954162,69.83460069179534,69.34081928014754,71.72036960499628,59.32749229400323,69.30056430011987,68.59151396206448,67.77083576421738,67.55154766654968,69.04546589702367,73.76283617010823,66.91174667426519,59.857750981049996,69.64553522239413,64.96163068156376,69.5833299461007,61.550134217943466,66.36823471117019,67.08605216835225,67.61200537741183,73.9304516286561,69.56509317636488,74.3647980055442,69.44864709146562,69.5144312115149,69.72469036542452,64.48434963242212,66.00761736961057,68.47731936138503,68.42507043600081,68.58637777623676,70.46278890752791,72.70004836380481,71.843469414711,67.69975329637528,68.55426324605942,68.84647022008895,66.60740341901779,69.60946850538254,64.81781440973282,67.10055629968643,68.94957783937453
2010-03-31,78.11970238089562,79.45897018909454,77.96785765757926,74.35505222184317,62.88626498736184,77.73965413689612,78.56356515915363,72.28474529714585,76.67645586156844,79.47962638407945,79.07443769260685,70.12597528696061,65.89461824916813,71.98062184854918,69.36889667355011,79.49314741045237,65.72813777187892,75.07697738615671,74.89070934010402,77.39952024877073,75.20321404442643,76.80863123496373,77.3353632274041,82.11806270360945,79.22552250659827,77.55107929321436,74.40711256392797,72.00584009494311,76.1681745644005,76.88142154963118,80.57363077095576,77.75452161931992,75.58750369886556,79.9094808101654,77.5270891046524,79.29547603130341,78.99910036802292,77.41370483398437,80.72206156015396,75.01241996288299,77.27616255044937,78.83612778902052
2010-04-30,91.7826380252838,92.8976925253868,91.5219315638909,92.03347427163803,89.76938820635448,91.9378162369132,91.56336950063705,92.3556316148281,90.43610175498327,91.21813611984253,91.84540804386138,91.75995730186436,91.83324721338325,91.825634786708,92.59634042804487,91.45708552549281,91.29395457528885,91.95629617452623,88.26851763780628,91.86467502117156,90.8295688626983,91.52056355873741,89.74346075974977,91.04663921921484,90.17545975786268,91.5849552145371,92.09851314306259,92.56289000452301,91.67032110861369,90.27002287284186,91.91546167248772,91.88461655378342,92.25183594822883,92.23006012439728,91.47238063812256,92.50491842031478,92.42474300861359,91.77047623395919,91.40990329980849,92.0774840593338,91.74164806604384,92.63348392248152
2010-05-31,76.48329287171363,77.31523511648177,79.27610098325289,79.6047135060174,83.09094955093902,76.85120420515537,80.1434467308552,81.20367402586936,79.69545832443234,77.153624176234,81.41055913775057,81.69020035149214,83.34480735237958,81.71215832073348,80.0866681839818,77.7890363380313,81.85176821869895,80.04650548617043,83.58492085786803,76.62220220446586,86.22037478931024,80.31005266560447,83.88538318175534,79.08431400879736,79.05607131921883,77.74012533041146,80.80516060654321,80.06639690575776,80.00093821034137,79.47228429804677,79.3526220715235,78.14239642620086,78.28573443730673,79.86104351758956,83.02128242254257,76.70376439332962,76.86669892072678,75.89923033475876,77.56941829919815,80.4027594423294,76.06963738203048,75.81106693983078
2010-06-30,83.88584433794021,85.82895205020904,82.3395560310437,85.1950633273806,70.45456727922476,85.80649350017309,83.20517701012747,80.62417508950234,76.9873021697998,81.46725335612892,78.38903304360531,80.73542267124374,81.47706529031386,81.7845631215913,82.9314961249583,83.61960452675818,73.88183706517447,84.36423129722807,74.24872852561728,84.9446884971857,70.86527569176573,81.40540158324772,71.14409190453014,85.79916214112312,80.2322461827596,80.68748063766039,84.18122258157197,84.75065837709991,82.09282506981674,77.84094532873317,86.94192889527669,80.29097820425032,84.98374703546365,80.79314703226089,77.78479138135908,82.4242528271675,82.19741538524627,87.21288961172104,83.8426846218109,84.98317874908447,85.453673620224,86.91134477376936
2010-07-31,86.01476803461709,88.2778047800064,85.95345912566553,86.78065705980572,83.83509067400774,88.30297490328549,85.7850622174337,82.1141589568138,79.49059169967967,82.59004396840929,85.48960102059225,81.30826838419034,86.15458742880493,82.92820463238445,84.43277873128373,84.80992409879963,83.45286957867941,87.02295419073107,74.99459865313555,87.49760040819645,79.73909800500581,85.40626602623199,79.59954328298569,84.86670190653493,79.10697714722517,84.40394247981217,89.06371964555314,83.25529009610045,85.37935629289976,80.9822287891222,87.25797057295604,85.42366854786873,88.03166717509428,87.22680422306061,84.58997332453727,84.34477016210556,84.51197054624558,87.79898716211319,83.33195561408996,91.44783717155454,87.08842534780501,90.3306370139122
2010-08-31,71.46379313647748,73.012510150671,71.21674020345394,76.26006922892161,64.81038681625293,73.64876900598408,73.28080800304166,70.01230789422989,64.64580158623059,68.7206075285375,73.66432190303449,70.7758197776528,72.26093258065393,73.0511436400073,72.923191676786,69.7649477663636,67.37537337885584,72.90862431263923,62.598780306375446,73.27953456670046,77.07862766822178,72.78280686418213,65.70380515978886,74.84523656277888,65.77168967333706,69.60649800438146,75.34054647194014,71.68406134583331,71.45492875364361,66.2537104543914,76.337761631731,70.1233101117611,74.80140919903913,72.69585393309593,74.51783176660537,70.46243235945701,70.54772007226943,72.94346592068672,69.47555901765823,77.17077600240708,71.77390702605247,73.65137744069098
2010-09-30,73.74650292038918,73.83491992473601,74.2725582069617,79.34952026673724,82.08525812771812,73.92017799466848,74.62834153088656,79.22447386956215,76.20082220268249,74.4725384058058,72.45777707629733,78.6957386829946,83.38376214906614,80.16683190420696,79.01083110722425,74.76550090899069,78.77115370843524,77.18379750331242,79.76062485211662,72.89177303016186,73.84930935476764,74.97970899105071,72.86817118663055,74.80114004250497,75.75434525547605,75.30914201773129,78.09333898758888,79.41124515668844,76.53499513207649,76.43481557866801,74.68298322208341,74.08770052528381,77.9543754607439,72.20178702116013,72.84312354326248,74.16225840568542,74.33761542320252,74.78977494716645,74.40660937070847,77.56265353918074,73.87896311759948,73.95954015493392
2010-10-31,85.95055585265159,85.81782440185546,84.77659849386949,87.81734916482654,82.66578146393957,86.45557543784379,83.5491056432662,84.92395317411422,85.44556143172582,85.6452986049652,84.53821718622139,81.96693966862443,84.73042269678638,86.42262940205846,83.24513339811396,85.51755053281782,81.93323266131536,83.60432068226072,84.16144158648592,85.76739138185975,85.35909118168283,86.31489155451459,82.59010772118202,83.01164828946514,85.26086414062614,86.16262305351404,83.91840172070927,83.58718993493068,84.43455093330266,86.37048764145891,83.33442755335854,85.61821850967407,87.61179298857847,83.8971201610565,83.24494781017303,85.79725642204285,85.83635172843931,86.25584961175919,85.71414831876753,83.65720596790314,86.33216482400896,86.11765922784805
2010-11-30,80.42465037226674,81.35482795476914,81.06209436324927,80.44137194633483,60.25769268716204,80.82313267111778,80.5113445278267,74.41655151586532,77.35613785902659,80.45186912998557,82.34459575114427,67.85604940061448,63.37099284150502,76.03573655009268,68.19662084349962,81.17717515707018,61.58763058984846,75.03289554474088,76.81262765482067,81.30662910759447,82.87461719801931,80.14472869873046,80.14363301809017,79.85880023956297,81.19897444949007,80.97988033679816,72.54284311434957,70.50951752845151,77.81556543218845,79.45497536140938,79.42112448892894,81.762790412426,81.27658899982768,82.09357282638548,81.09464031934738,80.39146513700484,80.52019629955292,80.68303610563278,81.7750138926506,71.88360248804092,80.61475154876707,80.92789247751234
2010-12-31,67.16835164427755,70.26049745082855,65.89561058998108,67.50281897374562,49.518166656278325,68.48565031290055,63.89490896639886,60.582019264888764,66.93212668863931,67.04496768638491,74.9295536970209,58.32954010093368,49.74968523368444,63.27404807407516,53.0302221534631,66.66736097097396,50.487090520813354,57.00679431343078,66.38394420006445,66.86088798105716,75.07070147478217,66.51341571251551,77.36665516009697,63.461407017284806,68.0611400956096,69.47963363372364,53.126481011470155,54.93413753915716,62.660575005472914,68.65744224952614,61.11191427571432,71.7325268702507,69.62155592620371,72.51467155456542,63.15892568826675,66.8656922340393,66.78166002035141,67.46231408834457,67.22949928283691,53.13117529153823,66.90408997297287,69.56097807645797
2011-01-31,62.77214022636413,65.44505693435669,63.77571486546442,63.335217811039506,55.59294885705257,63.53050750672816,65.54398081318125,59.914645361137396,64.69874206733704,64.95262850359082,70.07822613954544,57.27808665870071,56.70722661417478,61.028394289050794,54.49446126723958,65.0709272494912,53.44434825007121,60.341880486329394,64.68303726937089,61.935886055231094,69.72205162091687,63.20006863911946,75.2402659535408,66.13557245504472,67.04650633768603,67.4680828510798,61.011722056309374,57.046251902315355,61.77424157848164,66.7535212935572,65.21488024836496,68.24434493494033,64.50942908227442,67.36071349382401,65.23251140356064,63.53470775842666,63.585234582424164,61.76887015342712,66.37484043359756,61.89403465747833,62.22731032133102,63.69363368511199
2011-02-28,84.6031670165062,85.1471975660324,85.29078887352576,85.75346885442733,71.02105144104054,84.83412696480751,85.23984300059158,82.64171835441589,84.81147319984433,85.59280559450387,85.96221203998282,80.15986037371992,68.44278244563324,83.58268440478186,77.84610684896182,85.88111956655978,73.92980331339155,83.15419672489165,84.11747389661414,84.54490925014018,86.05395139094554,84.95230101903279,85.9800907960305,85.70505416997017,86.04643536567686,85.41206778599665,80.8784001890818,80.79554961866802,84.6189059305191,85.29201196629067,85.13059806449071,85.3919904460907,86.09684761961303,85.55901745080946,84.79132223844528,85.53876027107239,85.41963279008864,84.11055455923079,86.14382047653199,81.55096441030501,84.18113145351408,84.76445631027221
2011-03-31,87.02206081151961,87.60108556509017,87.38738089249684,86.43900834083556,77.65909894213593,86.7223130455613,87.73530444683962,84.2599737426281,85.21572067022323,87.87523382484913,87.20313975528435,83.27417210071118,83.01582003915472,84.02619797761099,84.10141220427003,87.90031326979398,80.15542480262121,87.14503041945564,81.64532153878893,86.86667473733425,85.38079270948063,86.30353586832682,85.31006043654222,88.51137291012274,87.01956677588551,86.61155075916875,86.70763325230281,86.06911418838267,86.95856557335172,85.85013821498207,88.17296268701557,86.97764754867553,87.08572434445219,87.5966664147377,87.57171298742296,87.97476238489152,87.74287060260772,86.59806142330171,88.17833928823472,87.53030740499499,86.69940915584563,87.10763058185576
2011-04-30,87.19545018355053,84.41497659683228,89.08433930763832,89.29613633837019,89.76559792750867,87.75113180994987,88.72924992449872,90.83820438079833,87.42095025952658,86.8596653740108,88.13831148933481,89.12219549005681,90.74730228671638,91.05732887649536,89.19704771872992,87.79074428786832,88.44336124161312,89.39495677216847,88.4411173801124,88.03919845223427,90.65701353875075,89.6365846737226,88.36546333954885,86.95937040759672,87.659131750049,86.52694429379244,89.29866628972687,89.99949631019874,89.88888774628539,87.29512119863344,87.54645264284953,86.30749182796478,88.69679314931231,86.06036809682846,89.29213785886763,87.04581298589704,87.65545460462569,85.92554310560226,87.15948984622955,89.42120346784591,88.00294036865235,85.1541825723648
2011-05-31,79.19687952041626,77.96766544818878,80.68248047205118,80.86870074646814,85.91916345856312,79.01520866006612,79.94036588266299,82.0531638399601,81.99956511561075,79.07242939278483,82.25592787045021,82.33593907839291,81.04070035149952,82.33870273430007,81.4033679185181,78.97122662534316,84.21147893013273,80.43280999289617,83.77720968659435,78.9659295719862,87.87978846094826,81.4979259085655,84.18106877290285,76.51718685246281,80.35245822920943,79.95100883373847,80.12126086799302,80.78225882939351,81.30782476858217,81.65628204791442,76.81560742298761,79.49149008750913,80.28511724233628,80.47360718250275,83.12848724842071,78.594609811306,78.82435072660446,78.68251934766768,78.91508274078369,79.83396513462067,78.86792022228241,77.93161427021025
2011-06-30,91.0454795432091,91.8671247291565,90.23173308299138,92.13083013841084,78.77949826818087,91.64455881774425,88.61096890759158,87.98963051056862,86.1693000911077,90.85007387951016,84.75258599457918,86.80024492133748,87.83746351099667,87.69164228561945,88.03236695436674,90.72954082300264,81.80295957524437,89.19928957043754,79.73273147236023,93.18157047867774,77.48079658318649,89.73018564807043,76.7748058761083,90.86198633555443,86.75426693338336,87.91294996353294,90.60552566202482,90.20549931376068,89.3366962821143,85.6716733266996,92.55730143282148,87.61445889234544,91.67578911026321,88.9844799852371,83.8987042403221,93.18126414060592,93.24133892774582,91.45164169788359,90.01595422506331,90.36157165527342,92.01163521289826,92.22097965240478
2011-07-31,84.73295007944107,83.02054911375045,84.20802291668379,83.92509460755757,76.71092271009908,82.86458511382341,85.1034331941295,81.37079312996863,77.86372111185392,82.2775361147523,79.37420206944148,80.97209172107958,86.48123832581143,81.4073810688087,81.82847867164656,84.29688393831252,77.19941599693752,84.87980448971854,70.627627119241,85.2666576474905,75.84986748596033,82.97008718887965,72.73384652174437,81.7232922029495,79.2443970952612,80.06437676172989,84.92863271069527,83.70315039490475,83.55310440204583,78.36236815317815,85.35355787455087,78.07296079015731,84.2540831832091,81.26410509109496,86.0618965935707,84.7778031373024,84.64208882570266,84.92911955833434,84.2544389128685,85.0650966978073,84.81200704574584,83.56948578357697
2011-08-31,83.19621681809426,83.00313416242598,80.01292749294868,77.32894942624229,70.67149161782243,81.76325179606675,81.27087858980352,73.39228522989751,76.58248062904674,80.22726396396754,79.36940142741908,75.01503332924536,78.958645986864,74.74367343587535,78.43109199551779,81.28177303274472,72.71477889766011,79.19872199575106,66.24560460617498,83.738889400959,79.22537202636398,78.0873116993904,72.54235721954932,77.16848105734394,75.38918975017287,77.98116593645167,81.88565610978338,76.15918541385803,77.06623171915813,76.02336656508238,80.30059414638414,76.75635521793366,78.17629769603411,79.3117410314083,81.99183121442793,82.2161923122406,82.30118804693221,83.4284456515312,77.92091742038727,82.90745951652526,83.31911292552948,83.60470068693161
2011-09-30,74.13871130228041,75.13827945232391,76.59265665402779,79.98777752740041,81.99588904928544,74.65332574695348,76.81545307729151,82.1704448378086,76.8554250968297,75.08798856526612,73.46038311013469,81.29791710742109,81.84330805661578,82.163456479311,79.34898158982534,76.72156249562899,80.49973971732459,78.01297358412214,81.34286472624966,73.40253457427025,74.57186842701651,76.45159450292587,75.7695021539468,77.33065690967345,77.4613685684493,77.09078590759864,77.44730977643862,80.03891566847577,79.06074579341072,77.24718223913854,76.99962074639306,76.6504244775772,79.26395497997599,73.3749790740013,74.46272552251816,75.07752920389176,75.13430437326431,73.63482678174972,77.99389627695082,76.58303987741469,74.26839728832245,73.26676882505417
2011-10-31,84.06866338849068,83.71967478990554,83.16204528313418,87.9074643611908,80.91406556508664,84.20990311592817,81.66403341801136,85.86877862238883,85.41463722133638,84.45818192392588,81.10253813637628,82.62913999588459,83.78490166622318,87.27422909184864,80.08623394395703,83.68537793248892,77.8530267826262,82.66090237681071,85.07440231655325,83.17749910891055,81.79520984664107,84.66090806245803,81.18491461313688,81.69672679551186,84.97425516995516,85.24196829117261,82.50582868138949,83.80490551339254,83.7920394560269,85.74182272537895,81.4977407413437,84.1191659002304,87.135569584171,81.55913345575333,78.57314064264297,83.86409517288207,83.92970877885818,84.00761250972747,83.89942812681197,81.15931010961532,84.25418799877166,83.46875462293625
2011-11-30,72.83936807632446,71.22787969589234,76.14769996092868,70.54821271112986,54.37071589793625,74.83623801261187,77.4138382834583,70.4560937629223,70.11637566423416,74.2558642616868,78.86195798035021,67.08271812838395,59.325499186032424,71.35672572251728,65.16101350336432,75.17770030379296,58.803943992024365,72.87097848097483,70.59644861493793,75.33592440485954,81.82374777360396,75.66971072276434,80.2993704850857,77.78384602254435,74.66368235046212,71.65605632451863,71.1739245173931,69.77961065945802,73.9186802635874,69.46477372936579,77.28633824643634,75.16260286283492,73.27521793862184,76.08534730434417,80.4594262099266,73.78211421728133,74.12975830316543,71.74448174238205,75.16240249395369,71.45979526042937,72.92538055896757,72.10595255851744
2011-12-31,79.33953997135163,80.1153433918953,80.57292203591419,77.49995480912071,62.645437324499255,80.49172381222249,80.94894043173107,74.33534930877684,78.17426463651657,79.98841663986443,79.72682198656929,70.34717977644563,67.0517920853667,74.70726785734722,69.67280282232248,80.59393780767917,65.6952097812153,76.37785797850293,77.31911917139375,80.08046997904776,77.91897522088253,79.87294977426528,79.14307387810487,81.55590898040802,79.95816817261955,80.09502473372679,76.6628660282294,72.5914590256008,78.14921005516635,78.77495282598163,81.23666503667832,81.21841229772566,80.07880256374678,80.48010784626007,81.3384445643425,80.18612155199051,80.30072809457779,78.70874433279037,80.2150504207611,77.71395415067673,79.48931566476821,79.83662842988969
2012-01-31,64.92768851041792,66.4871011853218,66.74322819177921,66.19767012766428,49.378194126178485,65.42880248337984,66.81444736248487,62.45792891683578,64.73841518735884,66.28463533788918,71.74017345843491,61.10671196002464,52.449226984945064,63.29939511418343,56.66025827276372,67.10652815937996,52.09057667282649,61.555071414152785,65.08716450848749,65.46506211280821,73.36194899089408,64.72811021169025,74.43558051787889,66.95749962472148,66.82428097269752,66.50938428897122,58.801128576834984,59.841030008527966,64.58596137703681,65.72111990824988,65.0035061785153,68.20006869411468,67.04904244800407,68.35304644823073,66.37230846166611,66.12996702909469,66.22324782133101,64.00492648363114,66.86900367498397,59.01031654119492,64.47316072702407,65.4647374510765
2012-02-29,80.91078318476677,82.7213672351837,81.8817039346695,79.51146767854691,65.9404638862507,80.37503596574066,82.69761976313279,76.62966130752562,80.93631657743451,83.00660036921501,83.39972525790884,74.38175372625327,71.31718432448662,77.08152089009964,73.16698495167438,83.29798513978722,67.56357128611064,79.22788880936304,77.93962834920201,80.36500666677952,82.0330081852277,79.21301388422647,83.23346767223799,83.87560237357692,83.02197325272994,82.26895335435866,79.17516680335999,76.07529831777386,79.52608823129107,81.58645248952116,83.72155312844684,82.94822313213349,80.69719727476438,83.79480546474456,82.50639183759688,82.35810364484787,82.15322075605391,80.03992130517959,83.7774422454834,79.62351185321808,80.0218057513237,81.62036048173904
2012-03-31,83.29303215146065,84.41086054563522,83.51269973883261,80.92604938200542,62.447573976290634,82.49442481160163,83.22139903774509,78.444074234581,82.54426038742064,84.93538339048622,84.54028238508434,74.8874792643956,68.74868174968353,77.98074441133225,73.24539297257628,84.83661459982395,66.6103266339302,79.88930158185958,80.85876006997056,82.5885255819559,80.64210127317544,81.80799249410629,82.97228565637882,86.6878176490722,84.69900709217245,83.1033746071962,79.29226388994852,77.22927199187102,81.48173389386157,82.44099763694015,85.179274769397,83.26217632675171,82.25030243933199,85.10149052143096,82.106697640419,84.78864952087402,84.41788908481597,81.86613294601439,85.74636724710463,79.71720903873442,82.287027323246,83.39334716796874
2012-04-30,90.19587066292763,89.41292497873306,90.04083208927742,90.52957265683582,85.39885228050166,89.00967666536569,88.71005914982263,89.45400031218526,89.16687619336447,89.59503714993593,89.22389390883623,86.33930937940424,89.1670182002342,89.11392865545407,86.88548665937977,90.0971338990331,84.61458715098244,88.48971649689143,87.54884875421013,90.06453911483288,88.19401883789988,89.80708291901482,88.2365610911296,87.78455388576754,89.35964910471075,88.53998406501915,88.7148373946614,87.82155367498045,88.93461781628277,88.54410260708435,88.0296952763058,88.34273799610138,90.99877644499142,89.74063165426253,88.93778192281725,90.29980352640149,90.48185232639312,90.24326984882354,90.47176212787626,89.68920001745225,90.32505796909334,90.04402797460553
2012-05-31,75.20694170157114,75.72226663351059,77.64635390593455,78.99094366346085,85.60932098483217,76.12281603485344,78.571450635427,78.49259078230857,78.26456448713938,76.26733180448413,80.3397995381885,80.12928933815522,82.70702014352197,79.65087586331369,80.90963389949266,76.43112128029266,85.38065118508112,77.94366500520705,81.02517266535334,76.27838390171527,85.602448748603,77.99312614970736,82.85322897159135,77.01841566174261,77.53207937637966,77.33739581731649,78.64036049999132,78.0723731838921,77.89357697963715,78.18779019106991,77.04462049635629,76.80613084888458,77.9599342151483,78.77033434391022,82.54372299909592,75.12478449583054,77.26469551801682,76.04373800992965,75.74455749034881,79.53833437681197,74.21685077190399,75.37056434392929
2012-06-30,90.93447999835013,88.74162725687027,86.68910550594329,88.92062910693032,71.59811814439192,89.90925805062054,85.29812971938739,84.31846353907584,84.21585599247614,88.95402774989607,80.3374499740424,80.72394960279587,80.67213182318046,85.48188131853513,80.22335951288169,88.99764909654856,72.25995694947242,85.49337187242507,76.49007748546344,91.00784239470957,73.62158222012448,85.99539149284361,71.02023113314921,88.50620087500542,85.05370562719575,83.38313023878976,85.09038603321711,83.27682747355213,85.15321281666657,82.27608094785523,88.05834654236595,82.22072122335433,88.88334391474723,84.95693849802018,81.31597001791,90.45636078596117,90.20044593811035,91.09381758451462,89.88975172758103,86.79334420919417,91.44495657444,91.252487885952
